id,open,high,low,close,volume (btc),volume (currency),class label
402,11.9,11.9,11.55,11.8,1277.75425699,15057.0963592,BUY
403,11.75,11.84,11.5,11.67,10149.0015283,118964.598288,BUY
404,11.65,11.7,11.53,11.6,704.85501096,8193.04506519,BUY
405,11.6,11.68,11.29,11.32,2048.2603274,23455.9694521,BUY
406,11.54,11.57,11.27,11.49,1913.11800635,21966.4370016,BUY
407,11.5,11.7,11.25,11.58,2717.11005347,31250.1941921,BUY
408,11.38,11.62,11.01,11.4,3180.17696523,36136.8205622,BUY
409,11.39,11.39,10.4,10.55,3077.54063611,33904.3859562,HOLD
410,10.46,10.84,9.68,10.0,2384.64651222,24712.7100082,SELL
411,10.0,10.75,9.5,10.43,1989.47751313,19869.3704602,SELL
412,10.35,10.75,10.3,10.54,972.31928641,10231.222605,HOLD
413,10.67,10.8,10.32,10.8,2655.79081055,28198.0829385,HOLD
414,10.8,10.81,10.43,10.8,2780.31469798,29649.7291778,HOLD
415,10.79,11.0,10.66,11.0,3057.67949806,33152.619679,BUY
416,11.0,11.05,10.63,10.85,1726.98832092,18852.2349265,BUY
417,10.85,10.96,10.45,10.67,2477.44954182,26465.3100391,HOLD
418,10.54,10.69,10.41,10.66,1572.81466123,16586.0984973,SELL
419,10.67,10.68,10.4,10.64,2010.40623271,21126.7285523,SELL
420,10.63,10.8,10.5,10.78,5531.26120642,58624.9061859,SELL
421,10.78,10.8,10.51,10.74,3348.91281134,35648.6978126,SELL
422,10.68,10.84,10.45,10.8,4027.9994833,43035.7953259,SELL
423,10.65,10.83,10.25,10.81,2930.3994993,31006.3415983,SELL
424,10.69,10.84,10.61,10.8,2342.58038373,25223.1576739,SELL
425,10.8,10.87,10.63,10.81,1074.44382044,11581.0434425,SELL
426,10.82,10.85,10.64,10.82,650.67843328,6980.57582598,SELL
427,10.78,10.92,10.72,10.87,1146.3177332,12439.3064403,SELL
428,10.92,10.99,10.76,10.87,2565.61377888,27984.978478,SELL
429,10.87,10.98,10.74,10.97,1294.56300651,14128.3044871,SELL
430,10.98,11.05,10.81,11.05,2452.65680751,26917.7224481,SELL
431,11.05,11.6,10.96,11.46,7094.45117038,79249.7406658,SELL
432,11.48,11.65,11.45,11.57,795.35041288,9174.52518776,SELL
433,11.56,11.65,11.32,11.51,1033.46070105,11853.509194,SELL
434,11.51,11.65,11.03,11.65,4206.61783947,47845.2988677,SELL
435,11.6,11.69,11.44,11.65,2524.49574606,29272.3991673,SELL
436,11.64,11.67,11.34,11.67,3449.3800311,39721.6239394,SELL
437,11.67,12.12,11.55,11.88,10030.5975184,118497.332929,SELL
438,11.86,12.16,11.66,12.16,2085.93949655,25154.9661755,SELL
439,12.16,12.29,12.06,12.25,1378.94883856,16783.7333288,SELL
440,12.29,12.35,12.2,12.31,1110.26121167,13641.4870619,HOLD
441,12.32,12.4,12.11,12.2,4569.27484855,55822.9369339,SELL
442,12.2,12.23,11.75,12.07,3692.25210948,44268.4669567,SELL
443,12.01,12.74,11.93,12.22,4332.17242762,52673.245541,SELL
444,12.22,12.41,12.1,12.37,3553.57577684,43632.2176659,SELL
445,12.35,12.45,12.2,12.43,3472.32663909,42855.9531677,SELL
446,12.39,12.46,12.31,12.34,2513.84899834,31183.9172112,SELL
447,12.44,12.46,12.24,12.42,1741.38980028,21548.1613778,SELL
448,12.46,12.6,12.32,12.6,5124.74579588,63764.1502103,SELL
449,12.5,13.01,12.42,12.59,5524.27022114,70234.7030994,SELL
450,12.86,13.43,12.63,13.2,3202.16066697,42022.9878926,SELL
451,13.2,13.59,13.02,13.45,4479.8787206,59510.9341331,HOLD
452,13.34,13.48,13.11,13.37,3494.46597785,46592.9334885,SELL
453,13.3,13.37,13.3,13.36,509.44467265,6792.09348369,HOLD
454,13.35,13.36,13.1,13.29,1187.24480088,15671.4826654,SELL
455,13.3,13.4,13.03,13.3,6444.03315201,85391.1294137,BUY
456,13.13,13.41,13.13,13.35,2641.35197436,35171.1976441,BUY
457,13.39,13.49,13.23,13.49,3925.65665283,52584.3982973,BUY
458,13.49,13.52,13.05,13.52,5259.54363934,70146.1076541,HOLD
459,13.51,13.94,13.38,13.51,5949.65698329,81315.8025198,BUY
460,13.51,13.57,13.28,13.38,1531.92100659,20413.3029462,HOLD
461,13.38,13.44,13.27,13.27,1217.80887677,16244.3821653,BUY
462,13.28,13.29,12.85,13.2,5313.36578294,69262.7954378,HOLD
463,13.3,13.62,12.75,13.13,5416.93282338,70572.7804854,HOLD
464,13.13,13.4,13.0,13.4,4893.71657021,64662.3293322,BUY
465,13.27,13.44,13.14,13.35,1866.13166051,24823.758869,BUY
466,13.38,13.41,13.2,13.2,2559.57635586,33924.9123818,HOLD
467,13.28,13.37,13.11,13.2,870.39564745,11516.7434136,HOLD
468,13.2,13.29,13.04,13.14,518.01209598,6803.10946022,HOLD
469,13.11,13.24,13.01,13.23,1511.90177224,19799.934285,HOLD
470,13.23,13.25,13.09,13.24,1136.04126972,14941.4462575,BUY
471,13.09,13.19,13.01,13.18,2247.7983618,29347.1532541,HOLD
472,13.18,13.25,12.91,13.2,3347.61148062,43802.8566541,HOLD
473,13.19,13.29,13.01,13.18,4176.8818021,54906.8971999,HOLD
474,13.18,13.28,13.11,13.22,274.78659657,3632.41896194,HOLD
475,13.13,13.29,13.1,13.2,1020.89023268,13510.9242508,HOLD
476,13.2,13.29,13.05,13.24,1641.78561179,21619.4707582,HOLD
477,13.24,13.24,12.77,13.22,2116.92940862,27536.4313225,SELL
478,13.12,13.19,12.98,13.09,1840.84872373,24114.0494037,SELL
479,13.09,13.26,12.96,13.19,3320.9720537,43609.2670215,SELL
480,13.12,13.24,12.84,13.19,2700.25350741,35364.4733071,SELL
481,13.19,13.19,13.03,13.15,1463.53584867,19221.2737544,SELL
482,13.11,13.15,13.06,13.15,453.5630895,5943.5196079,SELL
483,13.1,13.2,13.04,13.2,3935.24845698,51741.8082375,SELL
484,13.2,13.5,13.05,13.5,6086.27515492,81166.3081163,SELL
485,13.51,13.65,13.18,13.58,4640.26739318,62258.0991831,SELL
486,13.67,14.19,13.5,14.0,3719.44737915,51323.1182337,SELL
487,14.0,14.1,13.85,14.0,2405.62603846,33619.0192501,SELL
488,14.02,14.07,13.84,13.89,2245.5631997,31296.0269942,SELL
489,13.94,14.03,13.54,13.64,1578.50971345,21695.6474722,SELL
490,13.65,14.1,13.5,14.1,4314.60459809,60172.0964077,SELL
491,14.1,14.32,13.88,14.2,4961.37905221,70161.0881519,SELL
492,14.15,14.65,14.01,14.53,5436.22875828,78305.356247,SELL
493,14.53,15.47,14.45,15.36,5227.75642184,78132.7167134,SELL
494,15.34,15.7,15.17,15.57,6749.5256782,104430.405346,SELL
495,15.52,15.65,15.32,15.38,1993.54022684,30700.7955605,SELL
496,15.48,15.69,15.38,15.5,1427.76747178,22158.0565991,SELL
497,15.62,16.98,15.45,16.52,5634.62820353,91833.1468501,SELL
498,16.53,17.6,16.45,17.35,3827.75700027,65908.2123223,SELL
499,17.5,17.6,16.86,17.5,4853.15538002,83871.7746371,SELL
500,17.5,19.2,16.0,17.29,14880.1704113,269214.383075,SELL
501,17.15,17.72,16.12,17.49,5131.56268928,87773.7986167,SELL
502,17.3,17.49,16.67,17.49,2485.89670409,42385.8938365,SELL
503,17.49,17.6,17.08,17.6,2589.57418764,45217.3680517,SELL
504,17.6,18.74,17.48,18.67,5344.51893733,96361.4630295,SELL
505,18.6,19.85,18.53,19.35,4541.64000435,87069.5722907,SELL
506,19.46,19.47,18.85,19.45,2557.50773646,48878.9474023,SELL
507,19.45,21.0,19.27,20.46,5738.86115204,115283.718834,SELL
508,20.3,20.9,20.04,20.35,3503.83130961,72116.8485058,SELL
509,20.35,20.53,19.5,19.82,4786.977974,94152.1731979,SELL
510,19.76,20.59,19.57,20.29,2479.42164405,50025.8405075,SELL
511,20.55,20.7,19.9,20.3,4506.95113427,92079.8150057,SELL
512,20.3,20.69,20.08,20.5,3193.30770398,65127.9754187,SELL
513,20.56,20.99,20.33,20.91,3424.26001089,71187.8582984,SELL
514,20.91,21.96,20.9,21.71,6307.57656257,134111.517116,SELL
515,21.95,22.63,21.81,22.4,2801.66595389,62459.8479757,SELL
516,22.4,23.5,22.24,23.14,2134.0789741,48434.125829,SELL
517,23.46,23.8,22.85,23.7,2194.81136293,51399.5501483,SELL
518,23.74,23.94,23.16,23.94,2978.34729807,70368.4030026,SELL
519,23.94,25.85,23.87,25.47,8534.23395403,212940.28219,SELL
520,25.33,25.97,25.0,25.0,3983.63915336,101818.261167,SELL
521,25.0,27.5,22.42,27.4,12042.5049839,304559.444222,SELL
522,27.4,27.56,26.72,27.0,3145.14317345,85416.684737,SELL
523,27.43,27.58,26.71,27.5,2782.38948658,75384.6154887,SELL
524,27.36,27.5,25.25,26.98,7942.00011199,208241.439716,SELL
525,26.81,27.0,26.29,26.92,3103.54193597,82786.8035126,SELL
526,26.92,29.5,26.7,29.39,9541.05177226,269205.918943,SELL
527,29.39,30.07,29.21,30.0,3832.39322315,113554.95137,SELL
528,30.0,30.14,29.6,30.0,3576.1120243,106946.575931,SELL
529,29.96,31.49,29.9,30.4,6182.20227366,188602.712863,SELL
530,30.37,30.44,27.67,29.54,3865.84825949,112006.749698,SELL
531,29.55,30.37,29.08,29.78,1590.77752019,47358.7883123,SELL
532,29.79,30.49,29.78,30.43,1564.84867774,47315.2398671,SELL
533,30.43,32.0,29.85,31.1,5071.90174369,156914.911442,SELL
534,31.01,31.77,30.45,31.31,3168.54441515,98872.3718157,SELL
535,31.31,34.42,31.31,33.53,6726.87432506,222654.288642,SELL
536,33.53,34.75,33.25,34.55,3666.42582921,125024.617703,SELL
537,34.55,34.77,33.6,34.16,2128.57214025,72650.3617327,SELL
538,34.29,34.34,33.91,34.33,1136.62608259,38835.9503077,SELL
539,34.33,37.0,34.24,36.52,6165.24472089,218170.508068,SELL
540,36.56,41.0,36.53,40.75,6476.19220972,255026.774571,SELL
541,40.66,49.17,40.66,42.32,10298.4389306,477703.029559,HOLD
542,42.31,46.0,33.0,41.68,16259.0619802,656197.274601,SELL
543,41.68,44.37,40.56,43.76,4388.75944645,187903.312041,SELL
544,43.77,46.0,42.0,46.0,3829.2199598,169630.81739,SELL
545,45.76,47.0,45.0,45.29,1252.09771351,57957.9905723,SELL
546,45.97,48.38,45.6,48.25,3400.7859461,160700.388498,SELL
547,48.15,48.25,36.0,44.84,11195.6956245,484836.089281,SELL
548,44.29,47.09,44.2,46.99,3290.23440492,152004.663614,SELL
549,46.99,47.97,46.8,46.95,3527.68709124,167173.932029,SELL
550,46.95,47.29,46.9,46.9,1063.76443798,50102.5226602,SELL
551,46.93,47.0,46.58,46.74,909.75563433,42583.4535955,SELL
552,46.7,47.24,46.7,47.24,1102.96029809,51827.6110674,SELL
553,47.24,51.1,46.98,50.35,5924.10302677,285215.391207,SELL
554,49.87,60.0,48.0,59.41,9303.93790035,514314.618865,SELL
555,59.46,67.99,58.86,64.2,8546.00680193,529201.136704,SELL
556,65.13,76.91,64.61,72.23,9864.56711014,697134.340796,SELL
557,70.87,74.47,65.0,69.9,5462.69655236,385986.766576,SELL
558,68.81,72.0,50.09,63.9,13092.947284,799580.956693,SELL
559,64.37,71.0,63.36,70.22,3627.69480395,249504.607032,SELL
560,70.22,80.0,69.25,75.11,8198.25231403,600261.14396,SELL
561,74.3,100.0,74.3,79.81,6748.6811185,536804.556155,SELL
562,79.81,89.99,78.75,89.3,6073.07958286,528292.734329,SELL
563,89.4,97.0,80.0,88.52,9823.47335779,885159.099456,SELL
564,88.96,94.0,84.0,90.0,6658.41693742,598347.504195,SELL
565,90.49,95.0,89.31,92.11,1799.52075455,167125.877807,SELL
566,92.12,96.15,92.12,96.15,2003.81769842,188706.624001,SELL
567,95.5,106.5,93.7,104.7,6540.7052677,651512.715063,SELL
568,103.73,116.0,100.1,116.0,6441.03900269,703416.046869,SELL
569,116.0,158.41,110.0,133.78,15003.9485036,1942177.68173,SELL
570,133.87,150.0,119.0,135.0,7265.27300112,962558.350838,BUY
571,134.67,200.0,127.09,141.8,7564.27772159,1059570.01467,BUY
572,141.8,150.03,138.5,141.0,3504.27395363,496447.039362,BUY
573,141.0,165.1,140.65,164.97,6737.21244685,1031866.57769,BUY
574,164.97,198.0,162.0,185.6,13411.0632359,2441789.84283,BUY
575,185.6,235.29,164.34,229.0,11211.7887848,2408925.32725,BUY
576,228.94,259.34,70.0,162.0,20889.4707903,3647719.87563,BUY
577,162.0,179.0,50.0,83.4,37205.8849227,3955205.77341,BUY
578,81.02,112.0,45.0,109.9,29095.9081865,2208419.00352,SELL
579,109.9,119.0,85.0,91.64,16830.8431425,1708591.8133,SELL
580,90.44,99.99,81.94,91.11,5777.57333124,549492.063162,SELL
581,91.79,99.8,60.0,74.0,19578.128716,1685980.11071,SELL
582,73.99,82.0,49.8,68.09,35706.5862939,2335121.24988,SELL
583,67.85,101.12,60.0,89.98,30854.4241195,2607701.51645,SELL
584,89.98,111.23,78.92,109.3,16527.4597167,1599320.96348,SELL
585,109.3,140.2,100.0,117.71,25498.9520484,3014004.73017,SELL
586,118.11,129.79,114.27,126.55,7474.81424834,917496.790115,SELL
587,126.55,129.0,101.0,118.81,17188.0907711,2014050.16898,SELL
588,118.91,125.01,116.0,123.74,6675.54945823,806995.964153,SELL
589,123.73,138.87,121.12,137.29,13391.8705575,1754207.7159,SELL
590,137.3,161.0,134.98,149.0,21232.8503448,3132037.00271,BUY
591,150.0,170.28,123.2,141.9,16566.0916946,2371208.93102,BUY
592,141.9,142.53,126.68,137.3,10688.9210877,1434028.95266,BUY
593,137.3,148.61,125.76,128.8,6686.07508764,880153.625563,BUY
594,128.8,148.18,121.57,135.28,5136.5255006,687058.926926,BUY
595,135.31,151.65,123.96,143.31,10485.462135,1481409.03727,BUY
596,143.32,144.99,133.89,139.88,8465.29718136,1177535.61305,BUY
597,139.87,140.3,104.9,116.75,21104.9021299,2571869.92517,BUY
598,116.75,127.24,93.01,106.81,21725.133598,2337279.83554,SELL
599,107.02,108.0,81.5,98.08,26863.5644461,2454817.07218,SELL
600,98.08,115.64,94.0,112.62,15910.1280767,1680499.98747,SELL
601,112.89,118.76,106.5,116.57,9033.94177783,1027108.58557,SELL
602,116.9,123.97,105.0,112.71,17251.5556144,2019204.73397,HOLD
603,112.67,112.95,98.77,110.0,14941.5526351,1598932.96123,SELL
604,110.92,116.29,109.41,113.16,8261.64064249,933648.941262,BUY
605,113.16,113.95,109.0,111.96,6725.70842693,747542.349958,HOLD
606,111.96,119.98,109.2,117.9,10480.1351188,1210254.42227,HOLD
607,117.9,118.5,112.95,115.04,4692.10496687,541315.23033,SELL
608,115.58,117.86,113.0,114.5,3366.70303467,386962.630651,SELL
609,115.05,117.48,113.55,115.99,3412.04123442,396130.056085,SELL
610,115.98,117.9,103.5,107.0,12120.007839,1369310.42958,SELL
611,107.0,113.0,101.72,108.95,10914.5182948,1187889.93529,SELL
612,108.96,113.35,108.35,113.35,7515.76166257,834106.764228,SELL
613,113.36,118.16,112.82,116.73,9721.36089521,1122824.59943,SELL
614,117.51,118.55,115.99,118.49,3906.23090184,458946.997832,SELL
615,118.49,118.98,114.1,116.38,4800.36143192,562576.336413,SELL
616,117.27,118.94,114.03,116.55,4541.30988594,533212.729612,SELL
617,117.81,118.56,116.9,117.5,3656.2547232,430370.519695,SELL
618,117.25,119.48,117.0,119.11,7275.60471178,861702.645935,SELL
619,118.45,123.9,118.36,123.84,10212.7954612,1235081.77517,SELL
620,123.84,129.94,122.52,128.7,13193.5820343,1667171.42645,SELL
621,128.65,129.73,126.03,128.97,5146.70519875,659629.109562,HOLD
622,128.98,130.29,127.97,129.5,3916.06467515,507344.036504,BUY
623,130.27,130.6,120.33,126.25,7413.81180566,944067.49104,BUY
624,126.2,127.11,123.0,125.92,6072.75780468,762645.769978,BUY
625,125.99,130.4,125.53,130.35,9946.83923725,1276086.57198,BUY
626,130.01,131.0,124.9,126.81,9432.35613171,1215580.34737,BUY
627,126.78,129.87,125.06,127.91,5633.94849614,720534.77783,BUY
628,127.76,128.86,127.09,128.77,3406.48517336,436509.996284,BUY
629,128.77,128.8,117.02,123.0,15138.129012,1845021.66296,BUY
630,123.35,125.01,117.0,123.22,8850.29223011,1064544.61947,BUY
631,123.22,123.66,116.32,120.57,7975.85871798,962931.138875,BUY
632,120.58,122.74,119.65,121.2,4733.02694896,571825.811992,BUY
633,120.98,121.33,118.43,118.78,4936.97817062,592802.383907,BUY
634,118.78,119.16,107.0,110.18,18261.4760958,2063005.12196,BUY
635,110.17,112.46,108.44,109.11,5055.00711397,554176.461121,BUY
636,109.11,110.0,90.0,100.17,30734.4988858,2998512.84255,SELL
637,100.17,107.9,93.1,104.22,13536.5584075,1380204.73275,BUY
638,104.21,108.0,102.97,107.36,5234.35334037,556199.672774,BUY
639,107.35,111.18,105.01,106.56,7612.62055255,823736.488912,BUY
640,106.1,108.43,95.0,102.0,8047.28050101,832544.86581,SELL
641,101.86,102.95,95.0,99.01,10698.4120069,1065910.00264,HOLD
642,99.01,105.0,96.22,99.42,4243.40771805,424828.538082,HOLD
643,99.43,101.11,98.0,99.37,3089.73462791,307992.693728,HOLD
644,98.74,101.47,98.29,100.0,4785.76602027,478802.763334,BUY
645,100.39,108.18,99.99,104.5,10874.7432969,1140452.08902,BUY
646,104.49,107.5,102.0,105.24,5483.53573255,577287.674325,BUY
647,105.24,108.0,102.47,102.61,9088.52547567,962034.201904,BUY
648,103.0,104.86,90.0,101.8,12331.663001,1230642.17622,BUY
649,101.29,103.0,98.55,100.0,3350.32557131,337220.753465,BUY
650,100.0,101.45,98.5,100.41,1977.39270619,197763.914875,BUY
651,100.4,102.3,95.0,99.47,9702.68839049,955431.21947,BUY
652,98.83,101.0,97.47,97.87,5294.05179614,526380.465821,BUY
653,97.57,99.98,96.13,98.77,4940.40777894,485879.380575,BUY
654,98.75,98.76,96.0,96.31,4937.41675442,482170.118531,BUY
655,96.98,97.45,88.01,89.96,18557.5290034,1703663.18935,BUY
656,89.2,91.61,86.2,88.98,4373.62440255,391126.872881,BUY
657,88.83,90.3,88.01,89.53,2390.67441288,213259.265743,BUY
658,89.41,90.16,80.94,84.5,20854.468692,1784030.16367,BUY
659,83.41,88.5,81.9,88.0,12666.3914874,1091461.181,BUY
660,88.04,89.56,75.11,77.01,20740.8855252,1710179.1694,BUY
661,77.33,83.9,70.06,79.4,21957.4321438,1691620.95722,SELL
662,79.4,79.4,63.26,66.93,32935.3659291,2322214.82813,SELL
663,67.13,72.88,63.0,66.34,17245.9582818,1159112.18342,SELL
664,66.34,73.96,64.5,73.96,6858.52231849,469984.471535,SELL
665,73.97,76.94,70.1,74.4,18669.5779999,1384339.33483,SELL
666,74.0,76.01,70.25,75.01,15908.9999062,1169344.19482,SELL
667,75.0,86.64,74.81,86.19,27275.1841299,2179299.91871,SELL
668,86.13,89.96,83.85,87.13,17311.056983,1492886.49816,BUY
669,87.81,100.0,86.6,90.17,32060.8298528,2989656.86071,BUY
670,90.19,92.04,87.15,91.67,6004.55580528,538042.605404,BUY
671,91.67,93.0,88.87,90.03,5202.94162176,477764.625489,BUY
672,90.02,95.0,88.11,93.78,13030.66102,1214281.36642,BUY
673,93.76,93.9,89.09,91.55,9285.47354955,855968.471825,BUY
674,91.61,92.37,89.0,90.97,7404.86645917,673002.465609,BUY
675,90.96,91.0,77.0,85.28,21446.6660684,1768889.17047,SELL
676,85.0,88.0,83.21,86.51,8689.960752,738754.762093,SELL
677,86.51,87.07,84.27,85.04,4451.4748679,383279.822568,SELL
678,85.02,86.99,84.25,85.93,2907.86221135,248381.123898,SELL
679,85.73,87.08,83.0,85.6,8294.01816821,714113.83294,SELL
680,85.59,88.88,82.0,86.98,13038.501308,1117223.67592,SELL
681,86.88,88.48,85.73,88.42,9276.4211009,811057.722528,SELL
682,88.42,90.66,87.08,90.16,10416.8800968,930982.634799,SELL
683,90.1,91.77,88.56,89.95,6500.58440396,587206.383673,SELL
684,89.97,90.16,87.8,88.16,3489.15396964,309697.137167,SELL
685,88.16,94.01,87.9,92.71,7294.35296151,666995.748166,SELL
686,92.72,93.5,90.54,93.39,10250.8406004,950239.350736,SELL
687,93.45,97.0,92.7,96.57,11695.3675681,1104665.03189,SELL
688,96.98,101.0,95.0,98.28,17025.3843741,1678360.43838,BUY
689,97.77,98.44,95.15,96.62,7832.16050467,760732.06641,BUY
690,96.63,98.71,93.03,95.85,15553.0729696,1501708.34593,BUY
691,95.82,97.0,93.98,95.55,4499.94672997,430566.291843,BUY
692,95.54,96.61,95.5,96.38,3019.67129901,290561.479653,BUY
693,96.38,98.92,96.0,97.81,11003.4135329,1073769.09857,BUY
694,97.88,98.98,97.07,97.69,9248.61209517,908586.618202,BUY
695,97.7,98.32,95.5,97.09,7127.85555164,693217.229971,SELL
696,97.09,97.14,91.11,94.27,14017.0326577,1325286.08979,SELL
697,94.26,95.75,90.0,92.27,12311.2430266,1143557.30096,SELL
698,92.72,94.25,92.14,93.51,3115.45505946,290393.265973,SELL
699,93.51,94.58,93.12,94.09,1863.55256347,174827.361636,SELL
700,94.0,96.18,93.31,95.35,7203.7336517,679474.993074,SELL
701,95.37,98.19,94.24,98.15,12840.2850374,1239041.47111,SELL
702,97.75,101.0,97.03,99.19,17997.7186197,1783880.82552,SELL
703,99.19,100.01,96.68,98.08,9533.32415037,940033.723414,SELL
704,98.09,99.0,96.5,98.25,9306.11308233,911378.009711,SELL
705,98.26,99.82,97.48,99.71,5533.56584068,546813.600887,SELL
706,99.71,99.99,98.41,99.3,2757.60749158,273310.678839,SELL
707,99.32,105.16,99.0,102.85,20223.5085243,2065412.26713,SELL
708,102.85,104.88,100.38,104.87,11512.5547335,1193373.71381,SELL
709,104.87,114.0,104.56,110.43,23925.718079,2587111.51038,SELL
710,111.52,113.02,107.98,109.12,12231.9317167,1361634.16527,SELL
711,109.12,109.9,104.2,107.65,9469.67629666,1020971.50101,SELL
712,107.91,110.33,106.64,109.15,4332.68697991,470201.793074,SELL
713,109.15,113.28,109.15,113.12,9343.16273408,1042214.41876,SELL
714,113.12,113.3,110.27,111.9,10842.8034242,1215561.26365,SELL
715,111.85,118.93,111.76,117.75,18924.7396122,2210936.62009,SELL
716,117.74,119.63,117.04,117.91,10195.7311944,1208109.80472,SELL
717,117.91,120.0,117.0,118.5,9789.33885357,1161548.03872,SELL
718,118.91,126.14,118.04,124.86,17374.3579911,2133543.00413,BUY
719,124.86,134.95,124.8,128.0,19981.3436423,2581915.04422,BUY
720,127.9,132.09,126.79,130.66,8021.56323583,1043482.28941,BUY
721,130.65,132.0,128.52,130.15,8939.39980324,1167225.44006,BUY
722,129.4,131.0,127.0,129.18,11994.5766197,1552522.52213,BUY
723,129.2,129.94,115.21,122.81,18821.0501284,2340303.32518,BUY
724,121.65,127.5,116.07,122.5,19236.8322959,2346207.05056,SELL
725,122.0,124.54,115.21,117.67,19391.2082547,2335197.85726,SELL
726,116.56,122.16,115.5,119.93,9676.9974976,1149614.72872,SELL
727,119.91,120.94,116.0,118.34,5458.68589096,646449.3152,SELL
728,118.37,124.13,115.0,121.68,21345.7263366,2549732.45913,SELL
729,121.68,124.26,120.8,122.07,11319.8897481,1390108.09331,SELL
730,122.08,127.72,118.0,127.55,18550.2138604,2279418.66336,SELL
731,127.54,128.5,123.1,126.38,13856.2106331,1758477.13812,BUY
732,126.38,128.79,125.05,127.71,9309.9491962,1188163.73562,BUY
733,127.71,128.0,123.05,124.49,8711.86383564,1091621.44982,BUY
734,124.49,126.25,123.0,125.36,5360.8824298,668057.124079,BUY
735,125.36,126.71,124.03,126.27,7602.34785199,956623.381753,BUY
736,126.28,127.69,125.47,126.92,8852.61357182,1122508.39838,BUY
737,126.92,128.0,124.2,127.0,13495.7110536,1717516.51057,BUY
738,127.0,127.95,123.02,124.18,10236.2481385,1284383.54083,BUY
739,124.17,126.02,121.16,122.91,10505.0800931,1300731.8924,SELL
740,122.92,124.1,121.7,123.39,4154.19202354,511630.169208,SELL
741,123.38,123.5,122.35,123.27,2882.09130233,354432.284229,SELL
742,123.27,123.99,121.54,122.63,7736.9339578,952118.149369,SELL
743,122.81,124.01,121.77,123.86,10183.1671402,1251562.3131,SELL
744,123.75,125.0,123.23,123.25,8053.18440092,1001020.1755,BUY
745,123.32,124.9,123.0,124.84,7784.84320927,966665.001197,BUY
746,124.85,126.96,124.35,126.95,12117.323416,1525024.16412,BUY
747,126.95,127.0,124.01,126.54,6320.25836432,797901.758369,BUY
748,126.5,128.8,126.08,127.01,6745.39450444,859516.02422,BUY
749,127.0,127.53,122.77,126.25,11530.5247188,1452542.55416,BUY
750,126.25,127.93,125.54,127.33,7513.8349608,955656.533593,BUY
751,127.31,127.8,85.0,103.85,60639.388987,6648985.99449,SELL
752,103.85,118.79,102.0,117.63,26112.7638711,2880250.99266,SELL
753,117.62,122.98,116.48,121.94,13194.5759543,1592026.85882,SELL
754,121.94,122.29,121.11,121.2,2942.63601131,357487.432459,SELL
755,121.25,122.49,121.13,122.49,3926.3413189,478718.001989,SELL
756,122.49,124.49,120.11,123.5,11885.1346002,1461029.42013,SELL
757,123.5,125.17,122.17,124.13,13183.3738489,1633356.50515,SELL
758,124.5,127.99,122.3,125.9,18933.7612631,2371894.59232,SELL
759,125.79,126.8,124.9,126.8,11382.1462695,1432857.87207,SELL
760,126.8,127.42,125.93,127.38,7866.70490823,996941.185815,SELL
761,127.38,128.0,126.01,127.98,7571.27286324,964578.816896,SELL
762,127.58,133.0,127.57,132.82,12574.1478098,1635271.29668,SELL
763,132.83,138.22,132.0,135.42,21256.2805719,2875362.92606,SELL
764,135.43,147.39,134.09,142.76,22232.0791126,3088042.72708,SELL
765,142.75,147.0,137.38,137.56,26332.8963167,3755375.38772,SELL
766,137.54,145.0,135.0,143.94,16767.0524797,2377733.44342,SELL
767,143.94,154.69,143.23,152.89,23007.2309759,3412142.60039,SELL
768,152.89,172.0,152.44,166.0,37966.9826404,6198648.27158,SELL
769,166.0,166.6,162.54,166.59,5667.34588161,936151.90426,SELL
770,166.6,181.93,166.05,180.13,33107.7211102,5817807.45365,SELL
771,180.15,196.27,179.0,189.75,41865.0671547,7918494.24904,SELL
772,189.74,203.96,185.0,203.96,24326.0147549,4773924.0418,SELL
773,203.94,206.6,156.2,193.87,55593.9270063,10335518.3181,SELL
774,194.0,194.0,167.67,186.6,32779.542907,5880692.27697,SELL
775,187.5,190.0,177.0,179.56,9644.32071899,1756970.52768,SELL
776,180.39,195.0,179.5,194.0,10095.5658341,1905642.7627,SELL
777,194.99,197.5,190.8,196.62,12248.6645597,2386611.42175,SELL
778,196.62,205.0,195.32,204.69,16744.5064907,3351774.65329,SELL
779,204.0,206.0,195.0,197.54,25494.14807,5125567.00675,SELL
780,197.58,203.75,195.1,203.54,13741.4907466,2753814.5177,SELL
781,203.54,203.54,200.23,202.15,4962.80900171,1005501.89369,SELL
782,202.14,205.15,201.2,204.86,6600.0982594,1347852.00791,SELL
783,204.86,210.0,203.51,210.0,11227.9629597,2318517.97437,SELL
784,210.0,230.4,207.22,226.83,28261.7881484,6231108.00819,SELL
785,227.29,250.79,226.0,242.9,42583.7008287,10150722.3943,SELL
786,242.9,265.0,241.11,263.24,40026.7068677,10223187.0298,SELL
787,263.24,297.8,263.24,291.0,49703.8518012,14082029.3529,SELL
788,291.0,334.45,288.81,334.0,40186.1586433,12776887.1011,SELL
789,333.9,363.65,298.95,341.24,44361.2117795,15025763.0817,SELL
790,341.24,341.24,265.01,323.0,67237.4074814,20149735.5576,SELL
791,323.0,349.9,310.1,343.91,26943.3782439,9015515.23115,SELL
792,343.63,357.0,340.01,354.96,19748.2815018,6921644.42985,SELL
793,354.94,399.89,354.94,393.5,38689.8019319,14659881.4866,SELL
